id,registered_date,permit_expires,street_address,owner_name,owner_address,owner_city,owner_state,owner_zip,agent_name,agent_address,agent_zip,building_type,property_type,building_num,unit_num,bedrooms,occup_load,efficiency,sleep_room
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,1,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,C,,2,3,"",""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,602 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10923,2018-04-24,2023-06-27,600 E Hillside DR,Park South Llc,Po Box 5204,Bloomington,IN,47407-5204,Dwellings Llc,P.O. Box 5204,47407-5204,Multi-Family,Apartment,B,,0,5,Efficiency,""
10609,2015-07-15,2022-06-05,508 S Maple ST,Maria K. Pazos,508 S. Maple St.,Bloomington,IN,47403,Nelly G. Chiriboga,375 E. Cardinal Glen Dr.,47401,Single-Family,House,1,,3,3,"",""
10607,2015-07-08,2022-03-11,2602 S Flat Rock RD,Doris & Ronald Weeks,9821 Waters Meet Dr.,Tallahassee,FL,32312,No Agent,,,Single-Family,,1,,3,3,"",""
10623,2015-07-17,2022-04-04,701 S Ransom LN,James A. Williams Sr. Credit Shelter Trust,P.O. Box 1741,Bloomington,IN,47402,Robert A. Williams,P.O. Box 1741,47402,Multi-Family,Rooming House,1,,5,1,"",Sleeping Room
10623,2015-07-17,2022-04-04,701 S Ransom LN,James A. Williams Sr. Credit Shelter Trust,P.O. Box 1741,Bloomington,IN,47402,Robert A. Williams,P.O. Box 1741,47402,Multi-Family,Rooming House,1,,5,1,"",Sleeping Room
10623,2015-07-17,2022-04-04,701 S Ransom LN,James A. Williams Sr. Credit Shelter Trust,P.O. Box 1741,Bloomington,IN,47402,Robert A. Williams,P.O. Box 1741,47402,Multi-Family,Rooming House,1,,5,1,"",Sleeping Room
10623,2015-07-17,2022-04-04,701 S Ransom LN,James A. Williams Sr. Credit Shelter Trust,P.O. Box 1741,Bloomington,IN,47402,Robert A. Williams,P.O. Box 1741,47402,Multi-Family,Rooming House,1,,5,1,"",Sleeping Room
10623,2015-07-17,2022-04-04,701 S Ransom LN,James A. Williams Sr. Credit Shelter Trust,P.O. Box 1741,Bloomington,IN,47402,Robert A. Williams,P.O. Box 1741,47402,Multi-Family,Rooming House,1,,5,1,"",Sleeping Room
4089,1994-06-18,2022-06-19,822 W 3rd ST,"Barnes, Stephen",13392 E. Carmichael Road,Bloomfield,IN,47424,No Agent,,,Multi-Family,,1,,1,3,"",""
4089,1994-06-18,2022-06-19,822 W 3rd ST,"Barnes, Stephen",13392 E. Carmichael Road,Bloomfield,IN,47424,No Agent,,,Multi-Family,,1,,3,3,"",""
10630,2015-08-17,2023-01-16,323 S Eastside DR,Surya Properties Llc,3805 E Callery Ct,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,3,"",""
10622,2015-08-06,2022-10-01,858 E Sherwood Hills DR,Patrick Tiffany,858 E Sherwood Hills Dr.,Bloomington,IN,47401,No Agent,,,Single-Family,Condo,1,,3,5,"",""
2371,1979-07-02,2022-01-03,1305 S Rogers ST,Rick Lykins,4555 Swartz Ridge Rd.,Bloomington,IN,47401,No Agent,,,Multi-Family,House,1,,2,5,"",""
9886,2012-05-14,2022-07-18,1309 S Rogers ST,"Bryant-Perdue, Jennifer",222 S. Maple Street,Bloomington,IN,47404,No Agent,,,Single-Family,,1,,2,5,"",""
4050,1994-03-28,2022-01-09,1400 N Grant ST,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Multi-Family,Apartment,1,,3,5,"",""
4050,1994-03-28,2022-01-09,1400 N Grant ST,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Multi-Family,Apartment,1,,3,5,"",""
3977,1994-03-21,2022-03-02,305 E 17th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,,1,,0,5,Efficiency,""
3977,1994-03-21,2022-03-02,305 E 17th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,,1,,0,5,Efficiency,""
3977,1994-03-21,2022-03-02,305 E 17th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,,1,,0,5,Efficiency,""
3977,1994-03-21,2022-03-02,305 E 17th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,,1,,0,5,Efficiency,""
3977,1994-03-21,2022-03-02,305 E 17th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,,1,,0,5,Efficiency,""
3977,1994-03-21,2022-03-02,305 E 17th ST,Mike Woodson,701 E. Summitview Place,Bloomington,IN,47401,"Woodington Management, Llc",701 E. Summitview Place,47401,Multi-Family,,1,,0,5,Efficiency,""
893,1982-05-24,2022-02-28,1003 E Hunter AVE,"Phillips, Cappi",1003 E. Hunter Ave.,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,0,3,Efficiency,""
668,1987-10-16,2022-03-10,713 N Lincoln ST,Dennis & Peggy Stalter,P.O. Box 4,Unionville,IN,47468,Choice Realty & Management,1715 S. Walnut Street,47401,Multi-Family,Apartment,1,,4,5,"",""
668,1987-10-16,2022-03-10,713 1/2 N Lincoln ST,Dennis & Peggy Stalter,P.O. Box 4,Unionville,IN,47468,Choice Realty & Management,1715 S. Walnut Street,47401,Multi-Family,Apartment,1,,4,5,"",""
668,1987-10-16,2022-03-10,713 N Lincoln ST,Dennis & Peggy Stalter,P.O. Box 4,Unionville,IN,47468,Choice Realty & Management,1715 S. Walnut Street,47401,Multi-Family,Apartment,1,,1,5,"",""
668,1987-10-16,2022-03-10,713 1/2 N Lincoln ST,Dennis & Peggy Stalter,P.O. Box 4,Unionville,IN,47468,Choice Realty & Management,1715 S. Walnut Street,47401,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,1,5,"",""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,0,5,Efficiency,""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,0,5,Efficiency,""
10772,2018-03-01,2021-12-19,,Tech Park Housing Llc,601 N College Ave Suite 1a,Bloomington,IN,47404,Cedarview  Management Corp.,"601 N. College Avenue, Suite 1a",47404,Multi-Family,Apartment,1,,0,5,Efficiency,""
10771,2017-09-11,2021-09-25,1816 S Highland AVE,Church Of Jesus Christ,1100 E Miller Rd,Bloomington,IN,47401,Mickey Smith,1100 E Miller Dr,47401,Single-Family,House,1,,2,3,"",""
3210,1983-11-01,2022-01-27,521 S Grant ST,"Lux, Larry & Nancy",521 S. Grant St.,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,3,"",""
3210,1983-11-01,2022-01-27,521 S Grant ST,"Lux, Larry & Nancy",521 S. Grant St.,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,3,"",""
7521,2016-12-06,2021-10-15,2628 E Olson DR,Preetham Dhoopati,1564 S. Andrew Circle,Bloomington,IN,47401,Ivy Hsia (Ivysellsrealty),885 S. College Mall Rd #121,47401,Single-Family,Condo,1,,3,3,"",""
10869,2017-10-03,2021-12-08,3313 S Allendale DR,Dumax Properties Llc,2609 Spicewood Ln,Bloomington,IN,47404,Tempo Properties Inc.,P.O. Box 5727,47407,Single-Family,,1,,3,3,"",""
10892,2017-12-21,2022-01-25,2023 W Ross CT,Joseph Wright,3211 Thrasher Rd,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,3,3,"",""
4983,1997-01-27,2022-02-08,1641 E Maplecrest DR,"Basgoz, Ilhan M.",1641 E. Maple Crest Dr.,Bloomington,IN,47408,No Agent,,,Multi-Family,,1,,2,3,"",""
10911,2018-03-06,2022-04-03,120 E Dixie ST,"Korus, Ashley",120 E. Dixie Street,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,4,5,"",""
10883,2017-11-17,2022-04-05,2309 S Zona CT,"Osmon Real Estate Holdings 1, Llc",6226 W. Delap Rd,Ellettsville,IN,47429,Orion Property Management,P.O. Box 371,47402,Single-Family,House,1,,3,3,"",""
10938,2018-06-12,2022-01-07,2270 S Samuel LN,Takeshi Kuriyama,1250 W Adams Hill Circle #103,Bloomington,IN,47403,Brawley Property Management,Po Box 5543,47407,Single-Family,,1,,3,3,"",""
10943,2018-06-20,2022-08-16,4201 E Morningside DR,"Cushman, Jacqueline",4305 Wembley Ct,Bloomington,IN,47408,Bloomington Rentals Inc.,P.O. Box 1327,47402,Single-Family,,1,,3,3,"",""
10852,2017-08-15,2022-06-24,471 E 18th ST,"Regency Dunhill Jv, Llc","130 E Randolph Street, Suite 2100",Chicago,IL,60601,Ca Ventures,1425 N Dunn Street,47408,Multi-Family,Apartment,1,,0,5,Efficiency,""
10852,2017-08-15,2022-06-24,351 E 18th ST,"Regency Dunhill Jv, Llc","130 E Randolph Street, Suite 2100",Chicago,IL,60601,Ca Ventures,1425 N Dunn Street,47408,Multi-Family,Apartment,1,,0,5,Efficiency,""
